id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
260110,32212,RJAZ,2625,,UNK,0,0,11,,,437,,,29,,,471,,
308417,5536,RJBB,13123,196,ASP,1,0,06L,34.42850113,135.2061615,24,51,,253,34.45133209,135.2400055,32,231,
237239,5536,RJBB,11483,196,ASP,1,0,06R,34.41740036,135.2290039,6,51,,24L,34.43719864,135.2590027,15,231,
237155,5537,RJBD,6560,148,ASP,1,0,15,33.66930008,135.3580017,298,0S1,,33,33.65530014,135.3710022,274,321,
237156,5537,RJBD,4327,98,ASP,0,1,16,33.67110062,135.3529968,,157.2,186,34,33.66009903,135.3580017,,337.2,193
237119,5538,RJBE,8202,200,ASP,1,0,9,34.63159943,135.2100067,27,84.6,,27,34.63380051,135.2369995,26,264.6,
237229,5539,RJBH,5906,148,ASP,1,0,4,34.35960007,132.4089966,15,28.7,,22,34.37390137,132.4190063,11,208.7,
237151,5540,RJBK,4327,100,ASP,1,0,9,34.5904007,133.9259949,-1,86,197,27,34.59130096,133.9400024,2,1U6,197
237108,5541,RJBT,3937,98,ASP,1,0,1,35.50749969,134.7870026,4W4,3,,19,35.5182991,134.7870026,573,183,
237236,5542,RJCA,25PS,164,GRS,0,0,8,43.79320145,142.3600006,377,73.1,,26,43.79529953,142.3690033,377,253.2,
237188,5543,RJCB,8202,150,ASP,1,0,17,42.74409866,143.2120056,470,159.3,,35,42.72309875,143.2230072,505,339.3,
237178,5544,RJCC,9840,200,ASP,1,0,01L,42.76160049,141.6929932,62,353,,19R,42.78839874,141.6880035,82,173,
237177,5544,RJCC,9840,200,ASP,1,0,01R,42.76200104,141.6959991,57,352.6,,19L,42.78879929,141.6920013,77,172.6,
237145,5545,RJCH,9842,150,ASP,1,0,12,41.77429962,140.8049927,92,108,,30,41.76599884,140.8390045,14P,27W,
237180,5546,RJCJ,13124,200,CON,1,0,18L,42.81100082,141.6660004,70,172.6,3284,36R,42.77529907,141.6719971,85,352.6,
237179,5546,RJCJ,8860,148,ASP,1,0,193,42.81060028,141.6620026,65,172.5,,36L,42.78659821,141.6660004,87,352.5,
237203,5547,RJCK,8202,150,ASP,1,0,17,43.05149841,144.1869965,322,159,,35,43.0304985,144.1990051,290,339,
237213,5548,RJCM,8202,150,ASP,1,0,18,43.89179993,144.1629944,102,174.7,,36,43.86940002,144.1649933,135,354.7,
237147,5549,RJCN,6560,150,ASP,1,0,8,43.57450104,144.947998,234,71,,26,43.58039856,144.970993,212,251,
237187,5550,RJCO,4920,148,ASP,1,0,14,43.12060165,141.3739929,19,135,,32,43.11169815,141.3860016,25,315,
260113,30326,RJCR,2625,,Asphalt,0,0,14,,,98,,,32,,,79,,
237122,5551,RJCT,4920,150,ASP,1,0,13,42.89419937,143.151001,1W1,123.2,,31,42.88679886,143.1660004,24U,303.2,
237123,5551,RJCT,1308,75,GRE,0,0,13L,42.89450073,143.1589966,,123.6,,323,42.89250183,143.1629944,,303.6,
237191,5552,RJCW,6560,150,ASP,1,0,8,45.40090179,141.7890015,23,68.9,,26,45.40729904,141.8130035,30,249,
237116,5553,RJDA,3281,99,ASP,1,0,13,32.48509979,130.154007,330,124.5,,31,32.47990036,130.1629944,330,304.5,
237152,5554,RJDB,4331,100,ASP,1,0,2,33.74319839,129.7850037,23,9,197,20,33.75500107,129.7870026,52,189,197
237129,5555,RJDC,8200,150,ASP,1,0,7,33.92470169,131.2669983,23,62.3,,25,33.93519974,131.2910004,22,242.3,
260109,32214,RJDK,2625,,UNK,0,0,17,,,251,,,35,,,277,,
260112,30207,RJDO,2625,,UNK,0,0,3,,,25,,,21,,,25,,
237208,5556,RJDT,6234,150,ASP,1,0,14,34.29109955,129.322998,205,136,,32,34.27870178,129.3379974,182,316,
237111,5557,RJEB,6562,148,ASP,1,0,14,44.30989838,143.3950043,80,131.9,,32,44.29790115,143.4129944,72,311.9,
237125,5558,RJEC,8200,200,ASP,1,0,16,43.68080139,142.4409943,660,154.2,,34,43.66059875,142.4539948,721,334.2,
237238,5559,RJEO,4922,147,ASP,1,0,13,42.07500076,139.4250031,180,121,,31,42.06819916,139.4409943,0S1,301,
576757,5560,RJER,5906,148,ASP,1,0,7,45.23759842,141.1779938,98,57,,25,45.24639893,141.1970062,0P2,237,
237190,5561,RJFA,5380,150,ASP,1,0,12,33.88589859,130.6459961,98,115.7,,30,33.87950134,130.6620026,98,295.7,
237206,5562,RJFC,4921,148,ASP,1,0,14,30.39019966,130.654007,0P2,133.9,,32,30.38089943,130.6649933,0Q4,313.9,
237121,5563,RJFE,6561,150,ASP,1,0,3,32.65810013,128.8280029,223,25.8,,21,32.67440033,128.8370056,273,205.8,
237205,54TS,RJFF,9186,197,ASP,1,0,16L,33.596901,130.442993,15,150,,353,33.575001,130.457993,32,330,
596486,54TS,RJFF,8202,197,ASPH,1,0,173,33.59597,130.441223,23,,,34L,33.576405,130.45459,23,,
237120,5565,RJFG,6544,147,ASP,1,0,13,30.61000061,130.9819946,778,122.7,,31,30.60009956,131,758,302.7,
237219,5566,RJFK,9840,150,ASP,1,0,16,31.81509972,130.7109985,906,150,,34,31.79170036,130.727005,859,330,
237200,5567,RJFM,8200,150,ASP,1,0,9,31.87619972,131.4349976,14,85.2,,27,31.87809944,131.4620056,20,265.2,
237175,5568,RJFN,8860,150,CON,1,0,10,32.0862999,131.4380035,259,101.6,,28,32.08129883,131.4660034,259,281.6,
237184,54TX,RJFO,9840,150,ASP,1,0,1,33.4659996,131.7369995,19,0.4,,19,33.49300003,131.7369995,17,180.4,
237115,5570,RJFR,8202,197,ASP,1,0,18,33.856644,131.03273,20,170,,36,33.834465,131.037262,23,350,
237110,5571,RJFS,6562,148,ASP,1,0,11,33.15119934,130.2920074,6,99.2,,29,33.14830017,130.3130035,6,279.2,
237230,5572,RJFT,9840,150,ASP,1,0,7,32.83150101,130.8410034,5O1,64.9,,25,32.8431015,130.8699951,642,244.9,
237194,5573,RJFU,9840,200,ASP,1,0,14,32.92699814,129.9029999,14,12W,,32,32.9068985,129.923996,15,318,
237195,5573,RJFU,4350,100,ASP,1,1,18,32.93399811,129.9329987,18,174.2,245,36,32.92210007,129.9340057,18,354.2,245
237132,5574,RJFY,3937,131,CON,0,0,08L,31.36759949,130.8300018,214,79.4,,273,31.3696003,130.8419952,214,259.4,
237131,5574,RJFY,7382,148,CON,1,0,08R,31.36490059,130.8269958,214,79.4,,26L,31.36860085,130.8509979,214,259.4,
237163,5575,RJFZ,7870,150,CON,1,0,7,33.68180084,131.029007,55,70,,25,33.68909836,131.0529938,55,250,
237114,5576,RJGG,11483,197,PEM,1,0,18,34.87390137,136.802002,15,168.8,,36,34.84289932,136.8090057,15,348.8,
237134,5577,RJKA,6560,150,ASP,1,0,3,28.42250061,129.7079926,27,26,,21,28.43869972,129.7169952,14,1O6,
237144,5578,RJKB,4430,147,ASP,1,0,4,27.42580032,128.701004,99,34,,22,27.43479919,128.7079926,79,214,
237164,5579,RJKI,4307,98,ASP,1,0,7,28.31839943,129.9210052,21,65.9,185,25,28.32329941,129.9329987,18,245.9,185
237130,5580,RJKN,6561,150,ASP,1,0,1,27.82740021,128.8800049,17,6,,19,27.84539986,128.8820038,14,186,
237158,5581,RJNA,8990,150,ASP,1,0,16,35.26639938,136.9170074,52,152.5,,34,35.24449921,136.9309998,50,332.5,
237133,5582,RJNF,4329,100,ASP,1,0,18,36.1487999,136.2230072,17,176,213,36,36.13690186,136.223999,19,356,213
237149,5583,RJNG,8860,150,CON,1,0,10,35.39459991,136.8549957,110,92.2,,28,35.39360046,136.8840027,143,272.2,
237193,5584,RJNH,8366,148,CON,1,0,9,34.75040054,137.6889954,150,90.7,,27,34.75009918,137.7169952,150,270.7,
237232,5585,RJNK,8860,150,PEM,1,1,6,36.38700104,136.3950043,36,55.5,,24,36.4007988,136.4199982,18,235.5,
237233,5585,RJNK,8876,148,ASP,1,0,06T,36.38769913,136.3939972,36,55.5,,255,36.4015007,136.4190063,18,235.5,
260378,5586,RJNO,,,UNK,0,0,7,,,282,,,25,,,308,,
237127,5586,RJNO,6531,148,ASP,1,0,8,36.17499924,133.3130035,253,60,,26,36.18399811,133.3320007,272,240,
330022,299238,RJNS,7218,,asphalt concrete,0,0,12,,,,,,30,,,,,
237128,5587,RJNT,6562,150,ASP,1,0,2,36.63970184,137.1849976,95,13.6,,20,36.65719986,137.1900024,63,193.6,
237117,5588,RJNW,6562,148,ASP,1,0,7,37.28960037,136.9519958,710,66.8,,25,37.29669952,136.9720001,702,246.8,
237212,5589,RJNY,4920,150,ASP,1,0,9,34.81230164,138.2899933,20,87.1,,27,34.81299973,138.3059998,20,267.1,
237148,5590,RJOA,9842,200,ASP,1,0,10,34.43600082,132.9029999,1072,90,,28,34.43600082,132.9360046,1067,270,
237153,5591,RJOB,9843,150,ASP,1,0,7,34.75,133.8410034,806,59,,25,34.76390076,133.8699951,804,239,
237162,5592,RJOC,6562,148,ASP,1,0,7,35.40909958,132.8800049,6,59.2,,25,35.41830063,132.8990021,15,239.2,
237135,5593,RJOF,3871,197,ASP,1,0,1,34.02740097,131.548996,,359.4,,19,34.0379982,131.548996,,179.4,
237136,5593,RJOF,4856,148,CON,1,0,12,34.0379982,131.5370026,,0O9,,30,34.03369904,131.552002,,289,
237221,5594,RJOH,8202,98,ASP,1,0,7,35.48749924,133.2259979,10,63.9,,25,35.49539948,133.2460022,20,243.9,
237167,5595,RJOI,8000,150,CON,1,0,2,34.13399887,132.2448273,7,9,,20,34.15583038,132.2489929,4,189,
237168,5595,RJOI,1200,150,CON,0,0,02R,34.13959885,132.2369995,,9.3,,20L,34.14279938,132.2369995,,189.3,
237199,5596,RJOK,8203,148,ASP,1,0,14,33.55329895,133.6589966,42,131,,32,33.5387001,133.6799927,18,311,
237146,5597,RJOM,8200,150,ASP,1,0,14,33.83459854,132.6889954,25,130.5,,32,33.81990051,132.7100067,17,310.5,
237186,5598,RJOO,5997,150,ASP,1,0,14L,34.79529953,135.4290009,50,135,,2R3,34.78359985,135.4429932,34,315,
237185,5598,RJOO,9840,200,CON,1,0,153,34.79130173,135.4290009,46,135,,32L,34.77220154,135.4519958,31,315,
237137,5599,RJOR,6562,150,ASP,1,0,10,35.5306015,134.154007,29,94,,28,35.52949905,134.1759949,65,274,
237172,5600,RJOS,6560,150,ASP,1,0,11,34.13470078,134.595993,6,102.4,,29,34.13090134,134.6170044,26,282.4,
237154,5601,RJOT,8200,200,ASP,1,0,8,34.21070099,134.003006,583,72.8,,26,34.2173996,134.029007,586,252.9,
237207,5602,RJOW,6562,148,ASP,1,0,11,34.67869949,131.7799988,17S,104.8,,29,34.67409897,131.8009949,171,284.8,
237160,5603,RJOY,4890,150,ASP,1,0,9,34.59560013,135.5890045,36,87,,27,34.59640121,135.6060028,38,267,
237161,5603,RJOY,3940,100,ASP,0,0,13,34.60070038,135.595993,33,127.3,,31,34.59420013,135.6060028,39,307.3,31W
237222,5604,RJOZ,2950,150,PEM,1,0,12,34.04600143,131.0500031,12,114.4,,30,34.04259872,131.0590057,12,294.4,
237223,5604,RJOZ,3940,200,ASP,1,0,17,34.05490112,131.0480042,12,160.5,,35,34.0447998,131.052002,12,340.5,
237138,5605,RJSA,9846,200,ASP,1,0,6,40.72489929,140.6750031,647,52,,24,40.74160004,140.7030029,664,232,
237183,5606,RJSC,6560,150,ASP,1,0,1,38.4029007,140.3699951,347,6.6,,19,38.42079926,140.3730011,353,186.6,
237242,55NV,RJSD,3390,85,ASP,1,0,10,38.06069946,138.4080048,88,96.4,450,28,38.05970001,138.4199982,53,276.4,
237202,5608,RJSF,8202,197,ASP,1,0,1,37.21620178,140.427002,1200,2.2,,19,37.23870087,140.4290009,1209,182.2,
237225,5609,RJSH,2548,45,ASP,0,0,6,40.55410004,141.4609985,125,47.9,,24,40.55870056,141.4669952,115,227.9,
237226,5609,RJSH,7380,148,ASP,1,0,7,40.54759979,141.4550018,152,63.5,,25,40.55659866,141.4790039,120,243.5,
237227,5609,RJSH,1180,50,ASP,0,0,12,40.55920029,141.4680023,,0O9,,30,40.55810165,141.4720001,,289,
237170,5610,RJSI,8202,148,ASP,1,0,2,39.41770172,141.1329956,1W3,11,,20,39.43980026,141.1380005,298,191,
237189,5611,RJSK,8200,200,ASP,1,0,10,39.6169014,140.2039948,289,96.6,,28,39.61429977,140.2330017,314,276.6,
237126,5612,RJSM,10000,150,ASP,1,0,10,40.70439911,141.3500061,114,95.1,,28,40.70199966,141.3860016,94,275.1,
237165,55OR,RJSN,4300,150,ASP,1,0,4,37.94829941,139.1150055,23,31.9,,22,37.95830154,139.1230011,6,211.9,
237166,55OR,RJSN,8200,150,ASP,1,0,10,37.95679855,139.095993,29,92.7,,28,37.9557991,139.1239929,12,272.7,
237109,5614,RJSR,6562,148,ASP,1,0,11,40.19340134,140.3600006,259,100.3,,29,40.19029999,140.3829956,292,280.3,
237214,5615,RJSS,9842,150,ASP,1,0,9,38.13880157,140.8990021,11,82.5,,27,38.14229965,140.9329987,15,262.5,
237215,5615,RJSS,3940,150,ASP,1,0,12,38.13949966,140.9149933,6,117.7,,30,38.13439941,140.927002,5,297.7,
237181,5616,RJST,8860,150,CON,1,0,7,38.39519882,141.197998,7,57.9,,25,38.40810013,141.2250061,7,237.9,
237182,5616,RJST,4920,150,CON,0,0,15,38.4137001,141.2100067,7,139.8,,33,38.40340042,141.220993,7,319.8,
237201,5617,RJSY,6560,150,ASP,1,0,9,38.81069946,139.776001,59,79.4,,27,38.81399918,139.798996,86,259.4,
237171,5618,RJTA,8000,150,CON,1,0,1,35.4435997,139.4499969,16S,359.2,,19,35.46559906,139.4499969,205,179.2,
260114,30460,RJTC,2953,,UNK,0,0,1,,,299,,,19,,,313,,
237240,5619,RJTE,984,148,CON,1,0,9,34.98690033,139.8269958,10,85.3,,27,34.98709869,139.8309937,10,265.3,
330023,29783,RJTF,2625,,asphalt,0,0,17,,,,,,35,,,,,
237231,5620,RJTH,6563,148,ASP,1,0,8,33.11199951,139.776001,282,69.6,,26,33.11830139,139.7960052,284,249.6,
237216,5621,RJTJ,6562,148,ASP,1,0,17,35.84999847,139.4069977,295,159.9,,35,35.83319855,139.4149933,295,339.9,
237174,5622,RJTK,6004,150,ASP,1,0,2,35.39030075,139.9069977,10,14LS,,20,35.40620041,139.9129944,10,195.4,
237150,5623,RJTL,7380,150,CON,1,0,1,35.78879929,140.0119934,98,359,,19,35.8091011,140.0119934,98,16X,
237209,5624,RJTO,5905,150,ASP,1,0,3,34.77420044,139.3569946,12W,19.8,,21,34.78969955,139.3639984,117,199.8,
237228,5625,RJTQ,4350,100,ASP,1,0,2,34.06639862,139.5579987,67,17,193,20,34.07789993,139.5619965,61,197,220
237243,5626,RJTR,1910,52,ASP,1,0,2,35.51119995,139.3930054,350,9,,20,35.51639938,139.3939972,360,189,865
237196,5627,RJTT,8200,200,ASP,1,0,4,35.54899979,139.7610016,19,35.1,,22,35.56750107,139.7769928,35,215.1,
308751,5627,RJTT,8200,200,ASP,1,0,5,35.52399826,139.8029938,46,57,,23,35.54059982,139.8220062,55,223,
237198,5627,RJTT,11024,200,ASP,1,0,16L,35.5658989,139.7870026,22,149.9,,353,35.54249954,139.8029938,20,329.9,
237197,5627,RJTT,9843,200,ASP,1,0,173,35.56000137,139.7689972,20,149.9,,34L,35.53659821,139.7859955,20,329.9,
237159,5628,RJTU,5570,150,CON,0,0,1,36.50690079,139.8699951,334,4.3,,19,36.52220154,139.871994,334,184.3,
237224,5629,RJTY,11000,200,CON,1,0,18,35.76340103,139.3450012,463,170.3,,36,35.73360062,139.352005,417,350.3,
237319,3798,RJOR,3600,100,ASP,1,0,17,38.0923996,127.9860001,626,173.4,,35,38.08259964,127.9869995,655,353.4,
237337,3799,RJOS,2345,60,ASP,1,0,18,38.02980042,127.3659973,,174.6,,36,38.02339935,127.3669968,,354.6,
237338,3800,RJOT,3900,200,GRE,0,0,3,38.14970016,127.3099976,,20.6,,21,38.15990067,127.3150024,,200.6,
237339,3801,RK16,1200,40,CON,0,0,3,38.07419968,127.5199966,855,22,,21,38.07740021,127.5220032,855,202,
237340,3802,RK17,2000,45,ASP,0,0,4,38.13639832,128.0059967,,32,,22,38.1405983,128.0090027,,212,
237341,37NR,RJOW,2300,40,GVL,1,0,17,38.0821991,127.2710037,,161.2,,35,38.07580185,127.2740021,,341.2,
237342,3804,RK19,1900,80,GRE,0,0,17,38.13999939,127.7409973,,165.2,,35,38.13499832,127.7429962,,345.2,
350377,300003,RK1D,50,50,CON,0,0,,,,,,,,,,,,
350378,300003,RK1D,45,45,GRE,0,0,,,,,,,,,,,,
350379,300003,RK1D,25,25,GRE,0,0,,,,,,,,,,,,
350375,322786,RK1E,65,55,CON,1,0,,,,,,,,,,,,
350381,300360,RK1F,50,50,GRE,0,0,,,,,,,,,,,,
350382,300361,RK1G,20,,GRE,0,0,,,,,,,,,,,,
350383,300362,RK1H,50,50,GRE,0,0,,,,,,,,,,,,
350386,300367,RK1K,40,40,ASP,0,0,,,,,,,,,,,,
350387,300367,RK1K,40,40,ASP,0,0,,,,,,,,,,,,
350388,300367,RK1K,40,40,ASP,0,0,,,,,,,,,,,,
350389,300368,RK1L,50,50,CON,0,0,,,,,,,,,,,,
350390,300369,RK1M,90,75,CON,1,0,,,,,,,,,,,,
350391,300370,RK1N,95,75,CON,0,0,,,,,,,,,,,,
350393,308815,RK1P,30,,GRE,0,0,,,,,,,,,,,,
350394,308816,RK1Q,80,60,CON,0,0,,,,,,,,,,,,
322769,322768,RK1R,100,50,GRE,0,0,,,,,,,,,,,,
350399,322767,RK1T,25,25,GRE,0,0,,,,,,,,,,,,
350400,322767,RK1T,15,15,GRE,0,0,,,,,,,,,,,,
350404,322766,RK1V,30,30,ASP,0,0,,,,,,,,,,,,
350406,322766,RK1V,30,30,ASP,0,0,,,,,,,,,,,,
323133,323132,RK1W,20,20,CON,0,0,H1,,,,,,,,,,,
323134,323132,RK1W,20,20,CON,0,0,H2,,,,,,,,,,,
350408,315638,RK1X,25,,GRE,0,0,,,,,,,,,,,,
350415,315637,RK1Y,375,210,GRE,0,0,,,,,,,,,,,,
237344,3806,RK1P,2305,70,GRE,0,0,6,38.38090134,128.4539948,,56,,24,38.38439941,128.4609985,,22U,
237345,3807,RK1Q,1788,50,ASP,1,0,1,38.11660004,127.6849976,,2.9,,19,38.12149811,127.6849976,,182.9,
237347,3809,RK1T,1362,82,ASP,0,0,10H,37.71524,126.557748,45,92,,28H,37.715135,126.562438,45,272,
237348,3810,RK1V,1700,70,GRS,1,0,14,37.89670181,126.9690018,,122,,32,37.89419937,126.973999,,302,
237349,3811,RK1W,1700,60,GRE,1,0,9,37.90909958,127.0049973,,82,,27,37.90969849,127.0110016,,262,
313885,313884,RK2Y,40,40,CON,0,0,,,,1936,,,,,,,,
313886,313884,RK2Y,90,,Graded earth,0,0,,,,20TX,,,,,,,,
313887,313884,RK2Y,45,,Graded earth,0,0,,38.07180023,127.348999,2149,,,,,,,,
313888,313884,RK2Y,45,,Graded earth,0,0,,38.07139969,127.3499985,2097,,,,,,,,
237352,37OR,RK31,1870,50,ASP,0,0,8,37.92879868,127.7529984,,74.7,,26,37.93019867,127.7600021,,254.7,
237353,3814,RK32,2735,100,ASP,1,0,3,37.95280075,128.3139954,,25.3,,21,37.95959854,128.3179932,,205.3,
237354,3815,RK33,1000,50,GRE,0,0,8,37.34149933,128.3840027,,69.8,,26,37.34249878,128.3880005,,249.8,
237355,3816,RK34,1300,60,GRE,0,0,2,37.64640045,128.5709991,,11,,20,37.64970016,128.5720062,,191,
237357,3818,RK36,1700,70,GRE,0,0,3,38.17490005,127.1029968,,12,,21,38.17829895,127.1039963,,192,
237359,3820,RK38,1900,62,ASP,1,0,18,38.03239822,127.1409988,,178,,36,38.02709961,127.1409988,,358,
312951,312950,RK3N,65,65,CON,0,0,H1,38.31809998,128.1100006,2212,,,H1,,,,,
312952,312950,RK3N,45,45,CON,0,0,H2,38.32030106,128.1119995,2226,,,H2,,,,,
237361,3822,RK40,1800,60,GRE,0,0,7,38.24779892,127.375,,60.2,,25,38.25030136,127.3809967,,240.2,
237362,3823,RK41,1862,30,GRE,0,0,14,38.21670151,127.6520004,,127.9,,32,38.21360016,127.6579971,,307.9,
237363,3824,RK42,1410,42,GRE,0,0,8,38.05110168,127.7959976,,71.3,,26,38.05220032,127.8000031,,251.3,
237364,3825,RK43,1700,80,GRE,1,0,5,38.10449982,128.1990051,,48,,23,38.10760117,128.2030029,,21W,
237365,3826,RK44,2400,70,GRE,0,0,4,38.23910141,128.2050018,,37.9,,22,38.24430084,128.2100067,,217.9,
323130,323129,RK46,1504,55,GRE,0,0,13,,,,,,31,,,,,
237367,3827,RK48,2300,75,BIT,1,0,7,37.7016983,127.901001,,63,,25,37.70460129,127.9079971,,243,
237368,3828,RK49,1200,70,GRE,0,0,7,36.75540161,126.3280029,,68LS,,25,36.75669861,126.3320007,,249.4,
237369,3829,RK50,1500,50,GRE,0,0,3,36.58190155,126.6589966,,27,,21,36.58570099,126.6610031,,207,
323010,323009,RK51,1600,65,ASP,0,0,10,,,,,,28,,,,,
237371,3830,RK52,675,75,ASP,0,0,02L,37.28789902,127.2259979,,15.7,,213,37.28960037,127.2269974,,195.7,
237370,3830,RK52,2001,75,ASP,1,0,02R,37.28239822,127.2259979,,15.3,,20L,37.28739929,127.2269974,,195.3,
237375,3832,RJTO,1700,60,GRE,0,0,15,35.30820084,126.4940033,67,145,,33,35.3042984,126.4970016,64,2Q5,
237380,3833,RK6D,1200,50,GRE,0,0,9,35.34469986,127.0159988,,90,,27,35.34469986,127.0199966,,270,
322783,322782,RK6J,235,75,PSP,0,0,H1,,,,,,H1,,,,,
322780,322779,RK6M,60,60,CON,0,0,H1,,,,,,H1,,,,,
322771,322770,RK6N,70,40,GRE,0,0,H1,,,,,,H1,,,,,
237328,3834,RK6O,3705,80,ASP,0,0,10,37.1629982,128.2120056,953,91,,28,37.16279984,128.2250061,875,271,
350376,300276,RK6R,30,30,GRE,0,0,,,,,,,,,,,,
350395,300285,RK6V,25,25,GRE,0,0,,,,,,,,,,,,
323258,323257,RK6X,1600,70,Grass,0,0,17,,,,,,35,,,,,
350397,309030,RK6O,40,40,CON,0,0,,,,,,,,,,,,
350398,309030,RK6O,25,25,CON,0,0,,,,,,,,,,,,
323000,322999,RK7H,1630,50,GRE,0,0,3,,,,,,21,,,,,
350380,300004,RK7I,40,40,GRE,0,0,,,,,,,,,,,,
350384,300301,RK7K,55,,GRE,0,0,,,,,,,,,,,,
237377,3835,RK82,1300,80,GRE,0,0,4,38.11729813,128.0379944,,33,,22,38.12020111,128.0410004,,213,
545228,301597,RK8K,33,33,GRE,0,0,,,,,,,,,,,,
545208,302143,RK8L,80,80,ASP,0,0,A-SE,,,,,,D-SW,,,,,
545203,302143,RK8L,30,30,GRE,0,0,SE,,,,,,SW,,,,,
545176,302144,RK8M,,,,0,0,SE,,,,,,SY,,,,,
545171,321074,RK8N,40,30,GRE,0,0,E,,,,,,S,,,,,
545161,307653,RK8P,50,50,ASP,0,0,,,,,,,,,,,,
545158,321073,RK8R,65,35,GRE,0,0,18A,,,,,,36D,,,,,
323004,323003,RK8S,20,20,CLA,0,0,09A,,,,,,18D,,,,,
545156,302138,RK8T,100,100,CON,0,0,06A,,,,,,14D,,,,,
545151,301588,RK8V,25,25,GRE,0,0,,,,,,,,,,,,
545150,301587,RK8W,100,100,CON,0,0,27A,,,,,,09D,,,,,
545149,321071,RK8X,24,24,GRE,0,0,15,,,,,,33,,,,,
545148,301468,RK8Y,25,25,GRE,0,0,NW,,,,,,SE,,,,,
545122,300386,RK9B,24,24,GRE,0,0,SW,,,,,,NE,,,,,
545142,300418,RK9C,20,20,CON,0,0,,,,,,,,,,,,
545140,301472,RK9E,35,35,GRE,0,0,,,,,,,,,,,,
545141,301476,RK9G,25,25,GRE,0,0,,,,,,,,,,,,
545139,545138,RK9H,24,24,GRE,0,0,E,,,,,,E,,,,,
545136,301582,RK9I,24,24,CON,0,0,,,,,,,,,,,,
545135,301584,RK9J,23,23,GRE,0,0,,,,,,,,,,,,
323008,323007,RK9X,45,45,GRE,0,0,H1,,,,,,H1,,,,,
545179,321075,RK9Z,30,30,GRE,0,0,NE,,,,,,NW,,,,,
545178,300427,RKA1,20,20,GRE,0,0,N,,,,,,E,,,,,
545177,300552,RKA2,30,30,GRE,0,0,W,,,,,,E,,,,,
545160,308214,RKA5,50,30,GRE,0,0,,,,,,,,,,,,
350401,322787,RKC1,45,,GRE,0,0,,,,,,,,,,,,
350409,315639,RKC3,20,20,GRE,0,0,,,,,,,,,,,,
350410,315639,RKC3,20,20,GRE,0,0,,,,,,,,,,,,
350412,300302,RKC4,50,30,GRE,0,0,,,,,,,,,,,,
350413,300302,RKC4,25,,GRE,0,0,,,,,,,,,,,,
302304,302303,RKJB,9186,,concrete,1,0,1,34.97882462,126.3829117,32,14,,19,35.00400543,126.3827057,51,194,
237310,5630,RKJJ,9300,150,CON,1,0,04L,35.11569977,126.8000031,44,32,,233,35.13729858,126.8170013,48,212,
237309,5630,RKJJ,9300,150,CON,1,0,04R,35.1147995,126.802002,43,29.9,,22L,35.13690186,126.8180008,46,209.9,
237306,5631,RKJK,9000,150,CON,1,0,18,35.91590118,126.612999,20,0U9,,36,35.89160156,126.6190033,29,349,
237315,5632,RKJM,4PS9,98,ASP,1,0,6,34.75429916,126.3730011,12,50.3,,24,34.76350021,126.387001,23,230.3,
237297,5633,RKJU,4800,100,ASP,0,0,7,35.87599945,127.1119995,,69,,25,35.88090134,127.1269989,,249,
237301,5634,RKJY,6890,148,ASP,1,0,17,34.85110092,127.612999,28,14W,,35,34.83359909,127.6210022,31,32W,
237329,5636,RKNN,9000,150,CON,1,0,8,37.74900055,128.9290009,35,68,,26,37.7580986,128.9579926,20,23W,
237300,5637,RKNW,9000,150,CON,1,0,3,37.42699814,127.9540024,323,26.1,,21,37.44910049,127.9670029,329,206.1,
237290,5638,RKNY,8202,148,CON,1,0,15,38.07009888,128.6600037,230,0S1,,33,38.05260086,128.6779938,227,321,
237295,5639,RKPC,10433,148,ASP,1,0,7,33.50040054,126.4690018,86,58.5,,25,33.51449966,126.4970016,76,238.5,
237296,5639,RKPC,6268,148,ASP,1,0,13,33.51549911,126.4869995,67,125.6,,31,33.50550079,126.5039978,105,305.6,1350
237292,4TS0,RKPD,7589,149,ASP,1,0,1,33.38290024,126.711998,1102,360,,19,33.40370178,126.711998,1166,180,
237293,4TS0,RKPD,4974,80,ASP,0,0,15,33.40390015,126.7080002,1170,142.2,,33,33.39310074,126.7180023,1144,322.2,
237332,5641,RKPE,3766,78,ASP,1,0,18,35.14580154,128.6950073,,0U9,,36,35.13610077,128.6970062,,349,
237331,4TS2,RKPK,9007,150,ASP,1,0,18L,35.19409943,128.9369965,8,16S,,36R,35.16949844,128.9409943,8,354,
237330,4TS2,RKPK,10499,197,CON,1,0,193,35.19390106,128.9349976,12,173.9,,36L,35.16519928,128.9389954,12,353.9,
237308,4TS3,RKPS,9000,150,CON,1,0,06L,35.0821991,128.0570068,18,55.1,,253,35.09619904,128.0820007,19,235.1,
237307,4TS3,RKPS,9000,150,CON,1,0,06R,35.08129883,128.0599976,19,56,,24L,35.09519958,128.0850067,25,22U,
237327,4TS4,RKPU,6561,148,ASP,1,0,18,35.60250092,129.3509979,45,176,,36,35.58449936,129.352005,31,356,
237326,4TS5,RKRA,3915,115,ASP,0,0,18,37.83580017,126.9889984,284,177,,36,37.82509995,126.9899979,287,357,
